,bug_cnt
16986,0
16987,0
16988,0
16989,0
16990,0
16991,0
16992,0
16993,0
16994,1
16995,0
16996,0
16997,1
16998,3
16999,0
17000,1
17001,0
17002,1
17003,0
17004,1
17005,0
17006,0
17007,0
17008,0
17009,0
17010,0
17011,0
17012,0
17013,0
17014,0
17015,0
17016,0
17017,0
17018,0
17019,1
17020,0
17021,0
17022,0
17023,0
17024,0
17025,0
17026,0
17027,0
17028,0
17029,0
17030,0
17031,0
17032,0
17033,0
17034,0
17035,0
17036,0
17037,0
17038,0
17039,1
17040,0
17041,0
17042,0
17043,0
17044,0
17045,0
17046,0
17047,0
17048,0
17049,0
17050,0
17051,0
17052,0
17053,0
17054,0
17055,0
17056,0
17057,0
17058,0
17059,0
17060,0
17061,0
17062,0
17063,0
17064,0
17065,0
17066,0
17067,0
17068,0
17069,0
17070,0
17071,1
17072,1
17073,0
17074,0
17075,0
17076,0
17077,0
17078,0
17079,0
17080,0
17081,0
17082,0
17083,0
17084,0
17085,0
17086,0
17087,0
17088,0
17089,0
17090,0
17091,0
17092,0
17093,0
17094,0
17095,0
17096,0
17097,0
17098,0
17099,0
17100,0
17101,0
17102,0
17103,0
17104,1
17105,1
17106,0
17107,0
17108,0
17109,0
17110,0
17111,0
17112,0
17113,0
17114,0
17115,0
17116,0
17117,0
17118,0
17119,0
17120,0
17121,7
17122,1
17123,0
17124,0
17125,0
17126,0
17127,0
17128,1
17129,1
17130,17
17131,2
17132,1
17133,0
17134,2
17135,5
17136,7
17137,0
17138,13
17139,0
17140,16
17141,7
17142,0
17143,0
17144,3
17145,3
17146,3
17147,3
17148,5
17149,1
17150,5
17151,1
17152,3
17153,0
17154,0
17155,4
17156,9
17157,1
17158,1
17159,9
17160,0
17161,1
17162,3
17163,0
17164,1
17165,4
17166,1
17167,0
17168,2
17169,1
17170,2
17171,2
17172,5
17173,2
17174,5
17175,2
17176,0
17177,1
17178,0
17179,0
17180,1
17181,0
17182,0
17183,1
17184,0
17185,0
17186,0
17187,3
17188,0
17189,1
17190,0
17191,0
17192,0
17193,0
17194,1
17195,0
17196,0
17197,0
17198,0
17199,0
17200,0
17201,0
17202,0
17203,0
17204,0
17205,0
17206,0
17207,0
17208,0
17209,0
17210,0
17211,0
17212,0
17213,0
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,0
17222,0
17223,0
17224,0
17225,1
17226,0
17227,0
17228,0
17229,0
17230,0
17231,0
17232,0
17233,0
17234,0
17235,1
17236,0
17237,0
17238,0
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,1
17250,0
17251,1
17252,0
17253,0
17254,0
17255,0
17256,4
17257,1
17258,1
17259,0
17260,0
17261,0
17262,0
17263,0
17264,0
17265,1
17266,0
17267,0
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,0
17277,0
17278,0
17279,0
17280,0
17281,0
17282,0
17283,0
17284,0
17285,0
17286,0
17287,0
17288,0
17289,0
17290,0
17291,2
17292,0
17293,0
17294,0
17295,0
17296,0
17297,0
17298,0
17299,0
17300,0
17301,0
17302,0
17303,0
17304,0
17305,0
17306,0
17307,0
17308,0
17309,0
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,1
17317,0
17318,0
17319,0
17320,0
17321,0
17322,0
17323,0
17324,0
17325,0
17326,0
17327,0
17328,0
17329,0
17330,0
17331,0
17332,0
17333,0
17334,1
17335,0
17336,0
17337,0
17338,0
17339,0
17340,0
17341,0
17342,0
17343,0
17344,0
17345,2
17346,1
17347,0
17348,1
17349,3
17350,0
17351,1
17352,0
17353,0
17354,0
17355,0
17356,0
17357,0
17358,0
17359,0
17360,0
17361,0
17362,0
17363,0
17364,0
17365,1
17366,1
17367,0
17368,1
17369,0
17370,0
17371,0
17372,1
17373,1
17374,1
17375,1
17376,1
17377,0
17378,0
17379,0
17380,0
17381,0
17382,1
17383,0
17384,0
17385,0
17386,1
17387,1
17388,0
17389,0
17390,0
17391,0
17392,1
17393,0
17394,2
17395,0
17396,0
17397,0
17398,0
17399,0
17400,0
17401,0
17402,1
17403,0
17404,0
17405,0
17406,0
17407,0
17408,0
17409,0
17410,1
17411,0
17412,0
17413,0
17414,0
17415,0
17416,1
17417,0
17418,0
17419,0
17420,0
17421,0
17422,0
17423,0
17424,0
17425,0
17426,1
17427,0
17428,0
17429,3
17430,4
17431,0
17432,0
17433,0
17434,2
17435,0
17436,0
17437,1
17438,0
17439,0
17440,1
17441,0
17442,12
17443,4
17444,0
17445,0
17446,4
17447,0
17448,18
17449,0
17450,1
17451,2
17452,0
17453,1
17454,3
17455,0
17456,1
17457,0
17458,0
17459,1
17460,1
17461,0
17462,1
17463,0
17464,0
17465,1
17466,1
17467,4
17468,1
17469,1
17470,1
17471,1
17472,1
17473,2
17474,2
17475,1
17476,1
17477,2
17478,0
17479,4
17480,4
17481,1
17482,2
17483,0
17484,0
17485,0
17486,0
17487,0
17488,1
17489,0
17490,0
17491,0
17492,0
17493,5
17494,1
17495,0
17496,1
17497,0
17498,0
17499,0
17500,2
17501,0
17502,0
17503,0
17504,0
17505,0
17506,0
17507,0
17508,0
17509,0
17510,0
17511,0
17512,1
17513,0
17514,0
17515,0
17516,1
17517,0
17518,0
17519,2
17520,0
17521,0
17522,0
17523,1
17524,1
17525,1
17526,0
17527,0
17528,2
17529,0
17530,0
17531,0
17532,0
17533,0
17534,1
17535,1
17536,0
17537,0
17538,2
17539,0
17540,0
17541,3
17542,0
17543,1
17544,0
17545,1
17546,0
17547,0
17548,0
17549,0
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,4
17558,1
17559,1
17560,0
17561,0
17562,3
17563,0
17564,3
17565,0
17566,0
17567,0
17568,1
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,2
17576,0
17577,2
17578,0
17579,0
17580,0
17581,0
17582,0
17583,3
17584,0
17585,3
17586,0
17587,0
17588,1
17589,1
17590,1
17591,1
17592,0
17593,0
17594,0
17595,0
17596,1
17597,0
17598,0
17599,2
17600,0
17601,3
17602,2
17603,1
17604,0
17605,1
17606,1
17607,0
17608,1
17609,0
17610,1
17611,0
17612,1
17613,1
17614,0
17615,1
17616,0
17617,0
17618,0
17619,1
17620,0
17621,0
17622,0
17623,0
17624,0
17625,0
17626,0
17627,0
17628,0
17629,0
17630,1
17631,0
17632,1
17633,0
17634,0
17635,0
17636,1
17637,0
17638,1
17639,0
17640,0
17641,0
17642,0
17643,0
17644,0
17645,0
17646,0
17647,0
17648,0
17649,0
17650,4
17651,0
17652,0
17653,3
17654,1
17655,0
17656,0
17657,1
17658,0
17659,0
17660,0
17661,0
17662,0
17663,0
17664,1
17665,0
17666,0
17667,1
17668,0
17669,0
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,0
17678,0
17679,0
17680,0
17681,0
17682,0
17683,0
17684,0
17685,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,0
17696,0
17697,0
17698,0
17699,0
17700,0
17701,0
17702,1
17703,0
17704,1
17705,0
17706,3
17707,3
17708,2
17709,1
17710,0
17711,2
17712,5
17713,2
17714,1
17715,7
17716,3
17717,1
17718,1
17719,0
17720,4
17721,2
17722,0
17723,0
17724,0
17725,0
17726,0
17727,0
17728,0
17729,0
17730,0
17731,1
17732,0
17733,1
17734,0
17735,0
17736,0
17737,0
17738,0
17739,0
17740,0
17741,0
17742,0
17743,1
17744,3
17745,1
17746,0
17747,2
17748,1
17749,0
17750,2
17751,0
17752,0
17753,1
17754,0
17755,2
17756,0
17757,2
17758,0
17759,0
17760,0
17761,0
17762,0
17763,0
17764,0
17765,0
17766,0
17767,0
17768,0
17769,0
17770,0
17771,0
17772,0
17773,2
17774,0
17775,0
17776,0
17777,0
17778,0
17779,0
17780,4
17781,0
17782,0
17783,0
17784,0
17785,0
17786,0
17787,0
17788,0
17789,0
17790,0
17791,0
17792,0
17793,0
17794,0
17795,0
17796,0
17797,1
17798,0
17799,0
17800,0
17801,3
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17808,0
17809,0
17810,0
17811,0
17812,1
17813,1
17814,4
17815,0
17816,0
17817,0
17818,2
17819,0
17820,0
17821,0
17822,1
17823,2
17824,0
17825,5
17826,4
17827,1
17828,2
17829,2
17830,2
17831,5
17832,3
17833,1
17834,2
17835,4
17836,1
17837,1
17838,0
17839,1
17840,0
17841,1
17842,1
17843,1
17844,1
17845,5
17846,1
17847,1
17848,1
17849,3
17850,0
17851,0
17852,0
17853,0
17854,1
17855,5
17856,1
17857,1
17858,2
17859,2
17860,2
17861,2
17862,1
17863,2
17864,2
17865,1
17866,1
17867,0
17868,0
17869,0
17870,2
17871,4
17872,0
17873,0
17874,0
17875,1
17876,2
17877,1
17878,1
17879,0
17880,2
17881,3
17882,1
17883,3
17884,2
17885,1
17886,0
17887,0
17888,1
17889,1
17890,1
17891,0
17892,1
17893,2
17894,0
17895,1
17896,1
17897,2
17898,1
17899,1
17900,0
17901,1
17902,0
17903,1
17904,1
17905,0
17906,1
17907,0
17908,0
17909,0
17910,0
17911,0
17912,0
17913,0
17914,0
17915,0
17916,0
17917,0
17918,0
17919,0
17920,1
17921,1
17922,0
17923,0
17924,0
17925,0
17926,0
17927,0
17928,1
17929,1
17930,0
17931,0
17932,0
17933,0
17934,0
17935,0
17936,0
17937,0
17938,1
17939,0
17940,0
17941,0
17942,0
17943,0
17944,0
17945,0
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,0
17954,0
17955,0
17956,0
17957,0
17958,0
17959,0
17960,0
17961,0
17962,0
17963,0
17964,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
17971,0
17972,0
17973,0
17974,0
17975,1
17976,0
17977,1
17978,0
17979,1
17980,0
17981,0
17982,0
17983,0
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,0
17991,0
17992,0
17993,0
17994,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,0
18001,0
18002,0
18003,0
18004,1
18005,2
18006,6
18007,0
18008,0
18009,1
18010,0
18011,5
18012,0
18013,0
18014,1
18015,8
18016,0
18017,3
18018,4
18019,0
18020,0
18021,0
18022,0
18023,6
18024,0
18025,17
18026,0
18027,18
18028,4
18029,1
18030,0
18031,0
18032,5
18033,1
18034,0
18035,1
18036,3
18037,0
18038,4
18039,5
18040,10
18041,5
18042,0
18043,0
18044,0
18045,3
18046,0
18047,0
18048,0
18049,0
18050,0
18051,4
18052,1
18053,2
18054,1
18055,1
18056,1
18057,0
18058,0
18059,4
18060,0
18061,0
18062,1
18063,0
18064,0
18065,5
18066,0
18067,3
18068,0
18069,0
18070,2
18071,3
18072,1
18073,1
18074,0
18075,1
18076,4
18077,3
18078,0
18079,2
18080,1
18081,1
18082,0
18083,1
18084,0
18085,0
18086,0
18087,0
18088,1
18089,1
18090,0
18091,1
18092,0
18093,0
18094,1
18095,1
18096,1
18097,1
18098,1
18099,1
18100,1
18101,1
18102,0
18103,0
18104,1
18105,1
18106,0
18107,1
18108,1
18109,0
18110,0
18111,0
18112,0
18113,0
18114,0
18115,0
18116,0
18117,1
18118,0
18119,1
18120,0
18121,0
18122,0
18123,1
18124,0
18125,0
18126,0
18127,0
18128,0
18129,0
18130,0
18131,0
18132,0
18133,1
18134,0
18135,12
18136,14
18137,1
18138,0
18139,0
18140,0
18141,1
18142,5
18143,1
18144,0
18145,1
18146,0
18147,0
18148,0
18149,3
18150,0
18151,3
18152,2
18153,0
18154,3
18155,0
18156,0
18157,0
18158,0
18159,1
18160,1
18161,0
18162,3
18163,1
18164,0
18165,0
18166,0
18167,1
18168,0
18169,4
18170,0
18171,1
18172,1
18173,2
18174,1
18175,0
18176,0
18177,0
18178,0
18179,1
18180,0
18181,2
18182,1
18183,2
18184,0
18185,1
18186,0
18187,1
18188,0
18189,1
18190,2
18191,2
18192,0
18193,0
18194,1
18195,0
18196,1
18197,0
18198,0
18199,0
18200,0
18201,0
18202,0
18203,0
18204,1
18205,0
18206,0
18207,2
18208,0
18209,0
18210,1
18211,1
18212,1
18213,0
18214,1
18215,1
18216,1
18217,1
18218,0
18219,1
18220,0
18221,1
18222,1
18223,0
18224,0
18225,0
18226,1
18227,0
18228,0
18229,1
18230,0
18231,0
18232,1
18233,1
18234,0
18235,0
18236,0
18237,1
18238,0
18239,0
18240,0
18241,1
18242,1
18243,1
18244,0
18245,0
18246,0
18247,0
18248,1
18249,0
18250,0
18251,0
18252,0
18253,0
18254,2
18255,1
18256,1
18257,0
18258,1
18259,1
18260,0
18261,1
18262,1
18263,0
18264,1
18265,0
18266,1
18267,1
18268,0
18269,0
18270,1
18271,1
18272,1
18273,1
18274,0
18275,1
18276,0
18277,0
18278,0
18279,0
18280,0
18281,0
18282,0
18283,1
18284,0
18285,0
18286,1
18287,0
18288,0
18289,1
18290,1
18291,1
18292,0
18293,0
18294,0
18295,0
18296,1
18297,2
18298,1
18299,0
18300,3
18301,0
18302,0
18303,0
18304,0
18305,0
18306,0
18307,0
18308,0
18309,1
18310,0
18311,6
18312,12
18313,1
18314,2
18315,2
18316,3
18317,0
18318,1
18319,2
18320,1
18321,0
18322,2
18323,0
18324,0
18325,1
18326,1
18327,0
18328,0
18329,0
18330,1
18331,2
18332,0
18333,0
18334,2
18335,1
18336,2
18337,0
18338,2
18339,0
18340,1
18341,0
18342,1
18343,1
18344,0
18345,0
18346,3
18347,0
18348,2
18349,0
18350,0
18351,0
18352,0
18353,1
18354,0
18355,0
18356,2
18357,0
18358,0
18359,2
18360,2
18361,1
18362,0
18363,0
18364,1
18365,0
18366,0
18367,0
18368,0
18369,0
18370,0
18371,5
18372,0
18373,0
18374,1
18375,0
18376,0
18377,1
18378,0
18379,2
18380,0
18381,0
18382,0
18383,0
18384,0
18385,0
18386,0
18387,0
18388,0
18389,1
18390,0
18391,0
18392,2
18393,1
18394,0
18395,0
18396,0
18397,1
18398,0
18399,1
18400,0
18401,0
18402,0
18403,0
18404,1
18405,0
18406,0
18407,1
18408,0
18409,1
18410,0
18411,0
18412,0
18413,1
18414,1
18415,0
18416,2
18417,0
18418,0
18419,1
18420,0
18421,0
18422,5
18423,0
18424,0
18425,2
18426,0
18427,1
18428,0
18429,2
18430,2
18431,0
18432,0
18433,3
18434,0
18435,1
18436,1
18437,2
18438,1
18439,1
18440,1
18441,1
18442,1
18443,0
18444,1
18445,1
18446,1
18447,0
18448,0
18449,0
18450,1
18451,2
18452,0
18453,2
18454,1
18455,0
18456,0
18457,0
18458,0
18459,1
18460,1
18461,0
18462,0
18463,0
18464,0
18465,1
18466,0
18467,2
18468,1
18469,0
18470,0
18471,0
18472,1
18473,2
18474,0
18475,1
18476,1
18477,1
18478,1
18479,1
18480,0
18481,0
18482,0
18483,2
18484,0
18485,1
18486,1
18487,2
18488,4
18489,2
18490,0
18491,2
18492,1
18493,0
18494,2
18495,2
18496,0
18497,0
18498,1
18499,0
18500,4
18501,1
18502,2
18503,2
18504,0
18505,2
18506,2
18507,1
18508,3
18509,0
18510,0
18511,5
18512,0
18513,1
18514,7
18515,0
18516,2
18517,0
18518,0
18519,1
18520,0
18521,0
18522,0
18523,0
18524,0
18525,0
18526,0
18527,0
18528,0
18529,0
18530,0
18531,0
18532,0
18533,2
18534,0
18535,1
18536,1
18537,2
18538,1
18539,0
18540,0
18541,2
18542,0
18543,2
18544,0
18545,0
18546,0
18547,1
18548,1
18549,1
18550,0
18551,0
18552,0
18553,0
18554,0
18555,1
18556,0
18557,1
18558,0
18559,0
18560,4
18561,2
18562,1
18563,1
18564,2
18565,1
18566,2
18567,0
18568,0
18569,0
18570,0
18571,0
18572,1
18573,0
18574,0
18575,0
18576,0
18577,0
18578,0
18579,1
18580,0
18581,0
18582,0
18583,2
18584,0
18585,1
18586,2
18587,1
18588,1
18589,4
18590,0
18591,1
18592,1
18593,1
18594,0
18595,0
18596,0
18597,2
18598,0
18599,0
18600,0
18601,0
18602,2
18603,0
18604,1
18605,0
18606,1
18607,1
18608,3
18609,0
18610,0
18611,0
18612,0
18613,1
18614,0
18615,0
18616,2
18617,1
18618,0
18619,0
18620,1
18621,0
18622,0
18623,0
18624,0
18625,1
18626,1
18627,1
18628,0
18629,3
18630,1
18631,1
18632,1
18633,0
18634,0
18635,1
18636,1
18637,0
18638,0
18639,0
18640,0
18641,0
18642,1
18643,2
18644,2
18645,0
18646,0
18647,0
18648,0
18649,0
18650,1
18651,0
18652,0
18653,1
18654,1
18655,0
18656,1
18657,0
18658,0
18659,0
18660,2
18661,1
18662,0
18663,1
18664,1
18665,0
18666,1
18667,1
18668,0
18669,0
18670,2
18671,0
18672,1
18673,1
18674,0
18675,1
18676,1
18677,0
18678,0
18679,3
18680,0
18681,4
18682,0
18683,1
18684,0
18685,0
18686,6
18687,1
18688,0
18689,1
18690,0
18691,3
18692,0
18693,2
18694,1
18695,5
18696,1
18697,1
18698,3
18699,0
18700,0
18701,1
18702,2
18703,2
18704,1
18705,2
18706,1
18707,0
18708,0
18709,4
18710,0
18711,0
18712,3
18713,1
18714,4
18715,1
18716,0
18717,5
18718,0
18719,1
18720,1
18721,3
18722,0
18723,2
18724,0
18725,0
18726,1
18727,0
18728,0
18729,4
18730,0
18731,0
18732,1
18733,3
18734,0
18735,0
18736,0
18737,0
18738,1
18739,0
18740,1
18741,0
18742,2
18743,2
18744,0
18745,2
18746,0
18747,0
18748,0
18749,2
18750,0
18751,2
18752,1
18753,3
18754,1
18755,0
18756,0
18757,1
18758,0
18759,0
18760,0
18761,1
18762,1
18763,2
18764,0
18765,1
18766,2
18767,1
18768,0
18769,0
18770,2
18771,1
18772,0
18773,0
18774,1
18775,4
18776,1
18777,0
18778,0
18779,0
18780,1
18781,1
18782,1
18783,2
18784,1
18785,0
18786,2
18787,0
18788,0
18789,1
18790,1
18791,1
18792,1
18793,1
18794,1
18795,0
18796,0
18797,1
18798,0
18799,1
18800,0
18801,1
18802,0
18803,0
18804,0
18805,0
18806,2
18807,1
18808,1
18809,0
18810,1
18811,1
18812,0
18813,2
18814,0
18815,0
18816,0
18817,0
18818,0
18819,0
18820,0
18821,3
18822,1
18823,0
18824,1
18825,0
18826,0
18827,1
18828,1
18829,1
18830,1
18831,1
18832,0
18833,0
18834,0
18835,0
18836,1
18837,3
18838,1
18839,1
18840,0
18841,0
18842,1
18843,1
18844,1
18845,1
18846,5
18847,1
18848,0
18849,1
18850,1
18851,0
18852,0
18853,1
18854,1
18855,1
18856,0
18857,1
18858,0
18859,2
18860,1
18861,1
18862,1
18863,0
18864,1
18865,1
18866,1
18867,0
18868,0
18869,0
18870,0
18871,1
18872,0
18873,2
18874,1
18875,0
18876,1
18877,4
18878,0
18879,0
18880,1
18881,2
18882,0
18883,0
18884,1
18885,3
18886,0
18887,3
18888,0
18889,1
18890,1
18891,2
18892,1
18893,4
18894,0
18895,1
18896,0
18897,1
18898,0
18899,0
18900,0
18901,0
18902,0
18903,1
18904,3
18905,2
18906,0
18907,0
18908,3
18909,1
18910,1
18911,1
18912,0
18913,0
18914,1
18915,0
18916,0
18917,1
18918,1
18919,1
18920,2
18921,1
18922,4
18923,0
18924,2
18925,2
18926,1
18927,0
18928,0
18929,1
18930,2
18931,0
18932,1
18933,1
18934,1
18935,0
18936,0
18937,1
18938,0
18939,0
18940,0
18941,3
18942,1
18943,1
18944,0
18945,1
18946,2
18947,0
18948,2
18949,2
18950,3
18951,0
18952,1
18953,2
18954,31
18955,0
18956,1
18957,0
18958,0
18959,0
18960,0
18961,0
18962,0
18963,1
18964,1
18965,0
18966,1
18967,1
18968,2
18969,0
18970,4
18971,5
18972,1
18973,0
18974,0
18975,2
18976,3
18977,1
18978,0
18979,0
18980,0
18981,0
18982,0
18983,0
18984,0
18985,0
18986,2
18987,0
18988,4
18989,0
18990,6
18991,0
18992,1
18993,0
18994,0
18995,1
18996,3
18997,0
18998,1
18999,0
19000,0
19001,1
19002,0
19003,0
19004,0
19005,0
19006,0
19007,0
19008,0
19009,1
19010,0
19011,3
19012,0
19013,0
19014,1
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,2
19022,0
19023,2
19024,2
19025,2
19026,1
19027,0
19028,0
19029,0
19030,0
19031,2
19032,2
19033,1
19034,2
19035,2
19036,1
19037,1
19038,2
19039,1
19040,1
19041,2
19042,2
19043,2
19044,2
19045,2
19046,2
19047,2
19048,2
19049,2
19050,1
19051,1
19052,1
19053,1
19054,1
19055,3
19056,1
19057,1
19058,1
19059,0
19060,0
19061,0
19062,1
19063,0
19064,1
19065,0
19066,0
19067,0
19068,0
19069,1
19070,0
19071,0
19072,1
19073,1
19074,0
19075,0
19076,2
19077,0
19078,0
19079,2
19080,3
19081,0
19082,0
19083,0
19084,1
19085,0
19086,0
19087,0
19088,0
19089,0
19090,0
19091,5
19092,1
19093,2
19094,1
19095,0
19096,1
19097,1
19098,0
19099,1
19100,1
19101,2
19102,1
19103,2
19104,2
19105,1
19106,0
19107,1
19108,2
19109,0
19110,0
19111,0
19112,1
19113,0
19114,1
19115,1
19116,2
19117,2
19118,0
19119,0
19120,1
19121,0
19122,0
19123,2
19124,2
19125,1
19126,0
19127,1
19128,1
19129,0
19130,2
19131,3
19132,0
19133,0
19134,9
19135,2
19136,0
19137,2
19138,1
19139,0
19140,1
19141,1
19142,0
19143,2
19144,0
19145,0
19146,5
19147,0
19148,0
19149,1
19150,1
19151,0
19152,1
19153,0
19154,0
19155,0
19156,0
19157,1
19158,2
19159,0
19160,0
19161,1
19162,0
19163,0
19164,0
19165,0
19166,0
19167,0
19168,2
19169,0
19170,1
19171,1
19172,0
19173,0
19174,2
19175,0
19176,0
19177,0
19178,0
19179,0
19180,1
19181,0
19182,0
19183,0
19184,0
19185,1
19186,1
19187,1
19188,0
19189,0
19190,0
19191,1
19192,0
19193,0
19194,0
19195,0
19196,0
19197,1
19198,0
19199,0
19200,0
19201,0
19202,0
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,6
19211,0
19212,0
19213,1
19214,0
19215,1
19216,0
19217,2
19218,1
19219,2
19220,0
19221,0
19222,1
19223,0
19224,0
19225,2
19226,1
19227,0
19228,0
19229,1
19230,0
19231,1
19232,0
19233,2
19234,0
19235,3
19236,1
19237,2
19238,0
19239,2
19240,1
19241,1
19242,1
19243,0
19244,1
19245,1
19246,0
19247,1
19248,0
19249,0
19250,1
19251,0
19252,1
19253,0
19254,2
19255,0
19256,1
19257,0
19258,1
19259,0
19260,1
19261,0
19262,1
19263,0
19264,2
19265,2
19266,1
19267,0
19268,1
19269,1
19270,0
19271,1
19272,1
19273,0
19274,1
19275,1
19276,0
19277,0
19278,1
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,0
19286,0
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19293,0
19294,0
19295,0
19296,0
19297,0
19298,0
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,0
19306,0
19307,0
19308,0
19309,0
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,0
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,0
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,0
19339,0
19340,0
19341,0
19342,0
19343,0
19344,0
19345,0
19346,0
19347,0
19348,0
19349,0
19350,0
19351,0
19352,0
